Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 08/08/2024
TIME       : 19:24:51
FILENAME   : C:\Users\Zoe Sandwith\AppData\Roaming\DiverOffice\GEMS\Sample 20240808\CSV\VEI_X6477_240808192451_X6477.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=24
  Status                  =Started =0
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_X6477
  Sample period           =S05
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
  Location                =VEI_X6477
  Sample period           =00 00:00:05 0
  Sample method           =T   
  Start date / time       =00:45:16 08/08/24
  End date / time         =20:23:19 08/08/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[mH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/08/08 17:24:25,10.4496,22.280,0.028
2024/08/08 17:24:30,10.4438,22.243,0.028
2024/08/08 17:24:35,10.4400,22.220,0.028
2024/08/08 17:24:40,10.4477,22.187,0.028
2024/08/08 17:24:45,10.4477,22.187,0.028
2024/08/08 17:24:50,10.4477,22.163,0.028
2024/08/08 17:24:55,10.4496,22.133,0.028
2024/08/08 17:25:00,10.4438,22.123,0.028
2024/08/08 17:25:05,10.4438,22.093,0.028
2024/08/08 17:25:10,10.4400,22.093,0.028
2024/08/08 17:25:15,10.4400,22.117,0.028
2024/08/08 17:25:20,10.4400,22.123,0.028
2024/08/08 17:25:25,10.4438,22.157,0.028
2024/08/08 17:25:30,10.4534,22.163,0.028
2024/08/08 17:25:35,10.4438,22.187,0.028
2024/08/08 17:25:40,10.4438,22.187,0.028
2024/08/08 17:25:45,10.4477,22.187,0.028
2024/08/08 17:25:50,10.4477,22.180,0.028
2024/08/08 17:25:55,10.4477,22.170,0.028
2024/08/08 17:26:00,10.4438,22.147,0.028
2024/08/08 17:26:05,10.4438,22.133,0.028
2024/08/08 17:26:10,10.4438,22.123,0.028
2024/08/08 17:26:15,10.4438,22.117,0.028
2024/08/08 17:26:20,10.4438,22.093,0.028
2024/08/08 17:26:25,10.4400,22.093,0.028
2024/08/08 17:26:30,10.4400,22.063,0.028
2024/08/08 17:26:35,10.4438,22.030,0.028
2024/08/08 17:26:40,10.4496,22.030,0.028
2024/08/08 17:26:45,10.4496,22.000,0.028
2024/08/08 17:26:50,10.4496,21.983,0.028
2024/08/08 17:26:55,10.4438,21.970,0.028
2024/08/08 17:27:00,10.4400,21.953,0.028
2024/08/08 17:27:05,10.4438,21.937,0.028
2024/08/08 17:27:10,10.4496,21.907,0.028
2024/08/08 17:27:15,10.4400,21.907,0.028
2024/08/08 17:27:20,10.4477,21.873,0.028
2024/08/08 17:27:25,10.4400,21.867,0.028
2024/08/08 17:27:30,10.4400,21.860,0.028
2024/08/08 17:27:35,10.4400,21.860,0.028
2024/08/08 17:27:40,10.4438,21.867,0.028
2024/08/08 17:27:45,10.4477,21.850,0.028
2024/08/08 17:27:50,10.4534,21.843,0.028
2024/08/08 17:27:55,10.4534,21.813,0.028
2024/08/08 17:28:00,10.4534,21.813,0.028
2024/08/08 17:28:05,10.4477,21.797,0.028
2024/08/08 17:28:10,10.4496,21.780,0.028
2024/08/08 17:28:15,10.4573,21.790,0.028
2024/08/08 17:28:20,10.4496,21.773,0.028
2024/08/08 17:28:25,10.4438,21.750,0.028
2024/08/08 17:28:30,10.4496,21.727,0.028
2024/08/08 17:28:35,10.4438,21.703,0.028
2024/08/08 17:28:40,10.4496,21.710,0.028
2024/08/08 17:28:45,10.4573,21.687,0.028
2024/08/08 17:28:50,10.4496,21.680,0.028
2024/08/08 17:28:55,10.4496,21.670,0.028
2024/08/08 17:29:00,10.4496,21.647,0.028
2024/08/08 17:29:05,10.4438,21.647,0.028
2024/08/08 17:29:10,10.4496,21.633,0.028
2024/08/08 17:29:15,10.4534,21.623,0.032
2024/08/08 17:29:20,10.4496,21.600,0.032
2024/08/08 17:29:25,10.4534,21.593,0.032
2024/08/08 17:29:30,10.4534,21.577,0.028
2024/08/08 17:29:35,10.4400,21.570,0.028
2024/08/08 17:29:40,10.4438,21.553,0.028
2024/08/08 17:29:45,10.4477,21.540,0.028
2024/08/08 17:29:50,10.4400,21.523,0.032
2024/08/08 17:29:55,10.4573,21.507,0.032
2024/08/08 17:30:00,10.4534,21.500,0.032
2024/08/08 17:30:05,10.4477,21.477,0.028
2024/08/08 17:30:10,10.4611,21.470,0.032
2024/08/08 17:30:15,10.4477,21.460,0.032
2024/08/08 17:30:20,10.4573,21.453,0.028
2024/08/08 17:30:25,10.4534,21.420,0.028
2024/08/08 17:30:30,10.4496,21.420,0.032
2024/08/08 17:30:35,10.4496,21.383,0.028
2024/08/08 17:30:40,10.4496,21.383,0.028
2024/08/08 17:30:45,10.4438,21.373,0.028
2024/08/08 17:30:50,10.4438,21.350,0.032
2024/08/08 17:30:55,10.4534,21.360,0.028
2024/08/08 17:31:00,10.4400,21.327,0.032
2024/08/08 17:31:05,10.4438,21.320,0.032
2024/08/08 17:31:10,10.4400,21.303,0.032
2024/08/08 17:31:15,10.4400,21.297,0.032
2024/08/08 17:31:20,10.4438,21.280,0.032
2024/08/08 17:31:25,10.4438,21.273,0.032
2024/08/08 17:31:30,10.4400,21.250,0.032
2024/08/08 17:31:35,10.4438,21.250,0.032
2024/08/08 17:31:40,10.4438,21.227,0.032
2024/08/08 17:31:45,10.4343,21.227,0.032
2024/08/08 17:31:50,10.4343,21.203,0.032
2024/08/08 17:31:55,10.4400,21.187,0.028
2024/08/08 17:32:00,10.4400,21.180,0.032
2024/08/08 17:32:05,10.4438,21.170,0.032
2024/08/08 17:32:10,10.4400,21.163,0.032
2024/08/08 17:32:15,10.4400,21.147,0.032
2024/08/08 17:32:20,10.4438,21.133,0.032
2024/08/08 17:32:25,10.4477,21.117,0.032
2024/08/08 17:32:30,10.4438,21.117,0.032
2024/08/08 17:32:35,10.4477,21.093,0.032
2024/08/08 17:32:40,10.4477,21.077,0.032
2024/08/08 17:32:45,10.4400,21.063,0.032
2024/08/08 17:32:50,10.4400,21.053,0.032
2024/08/08 17:32:55,10.6029,21.040,41.304
2024/08/08 17:33:00,12.6173,20.977,39.096
2024/08/08 17:33:05,13.1003,20.750,39.588
2024/08/08 17:33:10,13.9513,20.420,39.356
2024/08/08 17:33:15,15.8143,20.030,39.656
2024/08/08 17:33:20,16.9222,19.593,39.640
2024/08/08 17:33:25,18.2121,19.093,39.624
2024/08/08 17:33:30,18.9443,18.517,39.804
2024/08/08 17:33:35,18.9308,17.937,40.268
2024/08/08 17:33:40,18.7909,17.373,40.900
2024/08/08 17:33:45,15.6610,16.897,42.208
2024/08/08 17:33:50,13.1368,16.693,42.676
2024/08/08 17:33:55,10.7812,16.813,43.300
2024/08/08 17:34:00,10.4362,17.180,0.000
2024/08/08 17:34:05,10.4266,17.553,0.000
2024/08/08 17:34:10,10.4438,17.820,0.004
2024/08/08 17:34:15,10.4400,18.030,0.004
2024/08/08 17:34:20,10.4400,18.170,0.004
2024/08/08 17:34:25,10.4438,18.280,0.004
2024/08/08 17:34:30,10.4400,18.373,0.004
2024/08/08 17:34:35,10.4438,18.437,0.004
2024/08/08 17:34:40,10.4400,18.493,0.004
2024/08/08 17:34:45,10.4362,18.530,0.004
2024/08/08 17:34:50,10.4400,18.577,0.004
2024/08/08 17:34:55,10.4438,18.593,0.004
2024/08/08 17:35:00,10.4438,18.610,0.004
2024/08/08 17:35:05,10.4534,18.623,0.004
2024/08/08 17:35:10,10.4477,18.647,0.000
2024/08/08 17:35:15,10.4534,18.657,0.004
2024/08/08 17:35:20,10.4438,18.663,0.004
2024/08/08 17:35:25,10.4438,18.680,0.004
2024/08/08 17:35:30,10.4438,18.687,0.000
2024/08/08 17:35:35,10.4534,18.687,0.000
2024/08/08 17:35:40,10.4400,18.720,0.000
2024/08/08 17:35:45,10.4438,18.727,0.000
2024/08/08 17:35:50,10.4477,18.733,0.000
2024/08/08 17:35:55,10.4438,18.733,0.000
2024/08/08 17:36:00,10.4400,18.773,0.004
2024/08/08 17:36:05,10.4362,18.773,0.000
2024/08/08 17:36:10,10.4362,18.780,0.004
2024/08/08 17:36:15,12.5598,18.827,40.804
2024/08/08 17:36:20,16.0386,18.843,40.400
2024/08/08 17:36:25,18.7507,18.633,40.048
2024/08/08 17:36:30,18.9002,18.133,40.260
2024/08/08 17:36:35,18.5533,17.563,40.876
2024/08/08 17:36:40,18.5092,17.047,41.480
2024/08/08 17:36:45,18.8408,16.593,41.852
2024/08/08 17:36:50,18.8408,16.233,41.944
2024/08/08 17:36:55,18.8465,15.913,42.524
2024/08/08 17:37:00,18.8465,15.687,42.572
2024/08/08 17:37:05,18.8101,15.477,43.060
2024/08/08 17:37:10,18.8465,15.313,43.156
2024/08/08 17:37:15,18.8369,15.180,43.144
2024/08/08 17:37:20,18.8408,15.070,43.144
2024/08/08 17:37:25,18.8331,14.993,43.700
2024/08/08 17:37:30,18.8599,14.930,43.668
2024/08/08 17:37:35,18.8542,14.867,43.676
2024/08/08 17:37:40,18.8273,14.813,43.688
2024/08/08 17:37:45,18.8465,14.757,43.676
2024/08/08 17:37:50,18.8542,14.703,43.656
2024/08/08 17:37:55,18.8408,14.663,43.668
2024/08/08 17:38:00,18.8101,14.623,43.688
2024/08/08 17:38:05,18.8197,14.600,43.648
2024/08/08 17:38:10,18.7871,14.570,43.668
2024/08/08 17:38:15,18.8235,14.530,43.688
2024/08/08 17:38:20,18.8273,14.500,44.252
2024/08/08 17:38:25,18.8331,14.470,44.232
2024/08/08 17:38:30,18.8273,14.453,44.224
2024/08/08 17:38:35,18.8331,14.430,44.224
2024/08/08 17:38:40,18.8408,14.437,44.232
2024/08/08 17:38:45,18.8331,14.407,44.224
2024/08/08 17:38:50,18.8273,14.390,44.204
2024/08/08 17:38:55,18.8063,14.390,44.204
2024/08/08 17:39:00,18.8408,14.373,44.184
2024/08/08 17:39:05,18.8139,14.343,44.204
2024/08/08 17:39:10,18.8139,14.337,44.168
2024/08/08 17:39:15,18.8101,14.320,44.168
2024/08/08 17:39:20,18.8331,14.320,44.148
2024/08/08 17:39:25,18.8273,14.303,44.168
2024/08/08 17:39:30,18.8369,14.303,44.160
2024/08/08 17:39:35,18.8273,14.297,44.160
2024/08/08 17:39:40,18.8331,14.297,44.168
2024/08/08 17:39:45,18.8408,14.303,44.148
2024/08/08 17:39:50,18.8331,14.280,44.160
2024/08/08 17:39:55,18.8369,14.273,44.148
2024/08/08 17:40:00,18.8369,14.267,44.160
2024/08/08 17:40:05,18.8465,14.273,44.160
2024/08/08 17:40:10,18.8599,14.267,44.168
2024/08/08 17:40:15,18.8503,14.273,44.148
2024/08/08 17:40:20,18.8503,14.250,44.140
2024/08/08 17:40:25,18.8369,14.250,44.160
2024/08/08 17:40:30,18.8331,14.250,44.148
2024/08/08 17:40:35,18.8197,14.250,44.140
2024/08/08 17:40:40,18.8331,14.233,44.128
2024/08/08 17:40:45,18.8369,14.250,44.108
2024/08/08 17:40:50,18.8005,14.233,44.072
2024/08/08 17:40:55,18.8139,14.243,44.084
2024/08/08 17:41:00,18.8273,14.233,44.084
2024/08/08 17:41:05,18.8408,14.227,44.064
2024/08/08 17:41:10,18.8331,14.233,44.052
2024/08/08 17:41:15,18.8408,14.233,44.044
2024/08/08 17:41:20,18.8503,14.220,44.044
2024/08/08 17:41:25,18.8408,14.227,44.044
2024/08/08 17:41:30,18.8273,14.220,44.044
2024/08/08 17:41:35,18.8408,14.210,44.052
2024/08/08 17:41:40,18.8369,14.203,44.064
2024/08/08 17:41:45,18.8331,14.210,44.084
2024/08/08 17:41:50,18.8408,14.203,44.052
2024/08/08 17:41:55,18.8369,14.203,44.084
2024/08/08 17:42:00,18.8273,14.210,44.072
2024/08/08 17:42:05,18.8369,14.187,44.064
2024/08/08 17:42:10,18.8408,14.187,44.072
2024/08/08 17:42:15,18.8465,14.187,44.072
2024/08/08 17:42:20,18.8408,14.187,44.072
2024/08/08 17:42:25,18.8542,14.187,44.084
2024/08/08 17:42:30,18.8599,14.180,44.092
2024/08/08 17:42:35,18.8638,14.180,44.084
2024/08/08 17:42:40,18.8599,14.170,44.072
2024/08/08 17:42:45,18.8638,14.170,44.072
2024/08/08 17:42:50,18.8772,14.180,44.084
2024/08/08 17:42:55,18.8408,14.187,44.092
2024/08/08 17:43:00,18.8542,14.170,44.084
2024/08/08 17:43:05,18.8638,14.163,44.092
2024/08/08 17:43:10,18.8542,14.157,44.072
2024/08/08 17:43:15,18.8542,14.163,44.072
2024/08/08 17:43:20,18.8599,14.170,44.084
2024/08/08 17:43:25,18.8542,14.157,44.072
2024/08/08 17:43:30,18.8676,14.157,44.072
2024/08/08 17:43:35,18.8599,14.157,44.064
2024/08/08 17:43:40,18.8408,14.157,44.064
2024/08/08 17:43:45,18.8465,14.157,44.044
2024/08/08 17:43:50,18.8542,14.140,44.064
2024/08/08 17:43:55,18.8542,14.147,44.064
2024/08/08 17:44:00,18.8408,14.147,44.028
2024/08/08 17:44:05,18.8503,14.140,44.028
2024/08/08 17:44:10,18.8599,14.147,44.044
2024/08/08 17:44:15,18.8676,14.140,44.052
2024/08/08 17:44:20,18.8676,14.140,44.072
2024/08/08 17:44:25,18.8638,14.157,44.064
2024/08/08 17:44:30,18.8369,14.147,44.072
2024/08/08 17:44:35,18.8331,14.133,44.072
2024/08/08 17:44:40,18.7698,14.133,44.052
2024/08/08 17:44:45,18.8101,14.147,44.084
2024/08/08 17:44:50,17.9878,14.133,44.344
2024/08/08 17:44:55,16.5772,14.180,44.888
2024/08/08 17:45:00,14.8963,14.313,45.280
2024/08/08 17:45:05,13.2978,14.610,45.088
2024/08/08 17:45:10,11.8622,15.030,45.248
2024/08/08 17:45:15,10.4668,15.507,0.276
2024/08/08 17:45:20,10.4228,16.100,0.000
2024/08/08 17:45:25,10.4400,16.577,0.000
2024/08/08 17:45:30,10.4362,16.937,0.000
2024/08/08 17:45:35,10.4400,17.210,0.000
2024/08/08 17:45:40,10.4400,17.443,2.244
2024/08/08 17:45:45,10.4496,17.600,2.020
2024/08/08 17:45:50,10.4400,17.727,1.912
2024/08/08 17:45:55,10.4438,17.837,1.456
2024/08/08 17:46:00,10.4400,17.907,1.460
2024/08/08 17:46:05,10.4496,17.977,0.000
2024/08/08 17:46:10,10.4438,18.030,0.000
2024/08/08 17:46:15,10.4438,18.063,0.000
2024/08/08 17:46:20,10.4477,18.087,0.000
2024/08/08 17:46:25,10.4477,18.110,0.000
2024/08/08 17:46:30,10.4400,18.133,0.000
2024/08/08 17:46:35,10.4400,18.147,0.000
2024/08/08 17:46:40,10.4400,18.163,0.000
2024/08/08 17:46:45,10.4400,18.163,0.000
2024/08/08 17:46:50,10.4400,18.170,0.000
2024/08/08 17:46:55,10.4400,18.180,0.000
2024/08/08 17:47:00,10.4438,18.180,0.000
2024/08/08 17:47:05,10.4400,18.180,0.000
2024/08/08 17:47:10,10.4400,18.157,0.000
2024/08/08 17:47:15,10.4362,18.170,0.000
2024/08/08 17:47:20,10.4400,18.163,0.000
2024/08/08 17:47:25,10.4438,18.170,0.000
2024/08/08 17:47:30,10.4400,18.157,0.000
2024/08/08 17:47:35,10.4400,18.147,0.000
2024/08/08 17:47:40,10.4362,18.140,0.000
2024/08/08 17:47:45,10.4400,18.157,0.000
2024/08/08 17:47:50,10.4400,18.157,0.000
2024/08/08 17:47:55,10.4400,18.147,0.000
2024/08/08 17:48:00,10.4362,18.147,0.000
2024/08/08 17:48:05,10.4304,18.140,0.000
2024/08/08 17:48:10,10.4400,18.133,0.000
2024/08/08 17:48:15,10.4400,18.123,0.000
2024/08/08 17:48:20,10.4438,18.117,0.000
2024/08/08 17:48:25,10.4438,18.123,0.000
2024/08/08 17:48:30,10.4400,18.117,0.000
2024/08/08 17:48:35,10.4343,18.117,0.000
2024/08/08 17:48:40,10.4400,18.117,0.000
2024/08/08 17:48:45,10.4343,18.117,0.000
2024/08/08 17:48:50,10.4343,18.123,0.000
2024/08/08 17:48:55,10.4343,18.110,0.000
2024/08/08 17:49:00,10.4343,18.110,0.000
2024/08/08 17:49:05,10.4438,18.093,0.000
2024/08/08 17:49:10,10.4400,18.093,0.000
2024/08/08 17:49:15,10.4400,18.093,0.000
2024/08/08 17:49:20,10.4438,18.087,0.000
2024/08/08 17:49:25,10.4343,18.093,0.000
2024/08/08 17:49:30,10.4400,18.093,0.000
2024/08/08 17:49:35,10.4343,18.093,0.000
2024/08/08 17:49:40,10.4343,18.100,0.000
2024/08/08 17:49:45,10.4343,18.087,0.000
2024/08/08 17:49:50,10.4304,18.087,0.000
2024/08/08 17:49:55,10.4400,18.087,0.000
2024/08/08 17:50:00,10.4400,18.077,0.000
2024/08/08 17:50:05,10.4400,18.077,0.000
2024/08/08 17:50:10,10.4400,18.077,0.000
2024/08/08 17:50:15,10.4400,18.070,0.000
2024/08/08 17:50:20,10.4343,18.063,0.000
2024/08/08 17:50:25,10.4343,18.063,0.000
2024/08/08 17:50:30,10.4438,18.070,0.000
2024/08/08 17:50:35,10.4400,18.063,0.000
2024/08/08 17:50:40,10.4438,18.063,0.000
2024/08/08 17:50:45,10.4343,18.063,0.000
2024/08/08 17:50:50,10.4400,18.063,0.000
2024/08/08 17:50:55,10.4362,18.047,0.000
2024/08/08 17:51:00,10.4304,18.053,0.000
2024/08/08 17:51:05,10.4304,18.063,0.000
2024/08/08 17:51:10,10.4400,18.063,0.000
2024/08/08 17:51:15,10.4343,18.063,0.000
2024/08/08 17:51:20,10.4343,18.070,0.000
2024/08/08 17:51:25,10.4343,18.063,0.000
2024/08/08 17:51:30,10.4343,18.070,0.000
2024/08/08 17:51:35,10.4400,18.063,0.000
2024/08/08 17:51:40,10.4438,18.070,0.000
2024/08/08 17:51:45,10.4343,18.070,0.000
2024/08/08 17:51:50,10.4343,18.063,0.000
2024/08/08 17:51:55,10.4343,18.077,0.000
2024/08/08 17:52:00,10.4438,18.063,0.000
2024/08/08 17:52:05,10.4438,18.063,0.000
2024/08/08 17:52:10,10.4343,18.070,0.000
2024/08/08 17:52:15,10.4438,18.077,0.000
2024/08/08 17:52:20,10.4477,18.063,0.000
2024/08/08 17:52:25,10.4438,18.063,0.000
2024/08/08 17:52:30,10.4400,18.070,0.000
2024/08/08 17:52:35,10.4400,18.093,0.000
2024/08/08 17:52:40,10.4343,18.077,0.000
2024/08/08 17:52:45,10.4400,18.087,0.000
2024/08/08 17:52:50,10.4343,18.077,0.000
2024/08/08 17:52:55,10.4304,18.077,0.000
2024/08/08 17:53:00,10.4400,18.093,0.000
2024/08/08 17:53:05,10.4343,18.063,0.000
2024/08/08 17:53:10,10.4304,18.093,0.000
2024/08/08 17:53:15,10.4343,18.093,0.000
2024/08/08 17:53:20,10.4304,18.087,0.000
2024/08/08 17:53:25,10.4343,18.093,0.000
2024/08/08 17:53:30,10.4343,18.093,0.000
2024/08/08 17:53:35,10.4304,18.087,0.000
2024/08/08 17:53:40,10.4400,18.100,0.000
2024/08/08 17:53:45,10.4400,18.093,0.000
2024/08/08 17:53:50,10.4343,18.077,0.000
2024/08/08 17:53:55,10.4304,18.093,0.000
2024/08/08 17:54:00,10.4304,18.093,0.000
2024/08/08 17:54:05,10.4304,18.087,0.000
2024/08/08 17:54:10,10.4304,18.093,0.000
2024/08/08 17:54:15,10.4304,18.093,0.000
2024/08/08 17:54:20,10.4343,18.100,0.000
2024/08/08 17:54:25,10.4343,18.100,0.000
2024/08/08 17:54:30,10.4343,18.100,0.000
2024/08/08 17:54:35,10.4343,18.093,0.000
2024/08/08 17:54:40,10.4343,18.100,0.000
2024/08/08 17:54:45,10.4304,18.093,0.000
2024/08/08 17:54:50,10.4343,18.100,0.000
2024/08/08 17:54:55,10.4400,18.110,0.000
2024/08/08 17:55:00,10.4304,18.117,0.000
2024/08/08 17:55:05,10.4304,18.117,0.000
2024/08/08 17:55:10,10.4343,18.117,0.000
2024/08/08 17:55:15,10.4343,18.117,0.000
2024/08/08 17:55:20,10.4343,18.117,0.000
2024/08/08 17:55:25,10.4304,18.117,0.000
2024/08/08 17:55:30,10.4400,18.123,0.000
2024/08/08 17:55:35,10.4343,18.123,0.000
2024/08/08 17:55:40,10.4304,18.140,0.000
2024/08/08 17:55:45,10.4247,18.123,0.000
2024/08/08 17:55:50,10.4304,18.123,0.000
2024/08/08 17:55:55,10.4362,18.140,0.000
2024/08/08 17:56:00,10.4304,18.123,0.000
2024/08/08 17:56:05,10.4304,18.147,0.000
2024/08/08 17:56:10,10.4362,18.147,0.000
2024/08/08 17:56:15,10.4400,18.157,0.000
2024/08/08 17:56:20,10.4304,18.163,0.000
2024/08/08 17:56:25,10.4362,18.157,0.000
2024/08/08 17:56:30,10.4362,18.170,0.000
2024/08/08 17:56:35,10.4304,18.180,0.000
2024/08/08 17:56:40,10.4400,18.187,0.000
2024/08/08 17:56:45,10.4362,18.193,0.000
2024/08/08 17:56:50,10.4400,18.203,0.000
2024/08/08 17:56:55,10.4362,18.193,0.000
2024/08/08 17:57:00,10.4400,18.210,0.000
2024/08/08 17:57:05,10.4400,18.220,0.000
2024/08/08 17:57:10,10.4400,18.227,0.000
2024/08/08 17:57:15,10.4400,18.233,0.000
2024/08/08 17:57:20,10.4400,18.233,0.000
2024/08/08 17:57:25,10.4400,18.233,0.000
2024/08/08 17:57:30,10.4362,18.243,0.000
2024/08/08 17:57:35,10.4438,18.250,0.000
2024/08/08 17:57:40,10.4304,18.250,0.000
2024/08/08 17:57:45,10.4400,18.257,0.000
2024/08/08 17:57:50,10.4304,18.257,0.000
2024/08/08 17:57:55,10.4438,18.267,0.000
2024/08/08 17:58:00,10.4362,18.267,0.000
2024/08/08 17:58:05,10.4362,18.267,0.000
2024/08/08 17:58:10,10.4304,18.280,0.000
2024/08/08 17:58:15,10.4304,18.280,0.000
2024/08/08 17:58:20,10.4362,18.280,0.000
2024/08/08 17:58:25,10.4304,18.290,0.000
2024/08/08 17:58:30,10.4304,18.303,0.000
2024/08/08 17:58:35,10.4304,18.313,0.000
2024/08/08 17:58:40,10.4304,18.303,0.000
2024/08/08 17:58:45,10.4400,18.313,0.000
2024/08/08 17:58:50,10.4304,18.313,0.000
2024/08/08 17:58:55,10.4400,18.327,0.000
2024/08/08 17:59:00,10.4304,18.327,0.000
2024/08/08 17:59:05,10.4343,18.337,0.000
2024/08/08 17:59:10,10.4343,18.343,0.000
2024/08/08 17:59:15,10.4247,18.350,0.000
2024/08/08 17:59:20,10.4400,18.360,0.000
2024/08/08 17:59:25,10.4343,18.343,0.000
2024/08/08 17:59:30,10.4400,18.360,0.000
2024/08/08 17:59:35,10.4400,18.383,0.000
2024/08/08 17:59:40,10.4400,18.383,0.000
2024/08/08 17:59:45,10.4400,18.390,0.000
2024/08/08 17:59:50,10.4343,18.390,0.000
2024/08/08 17:59:55,10.4343,18.407,0.000
2024/08/08 18:00:00,10.4343,18.407,0.000
2024/08/08 18:00:05,10.4343,18.390,0.000
2024/08/08 18:00:10,10.4343,18.397,0.000
2024/08/08 18:00:15,10.4400,18.407,0.000
2024/08/08 18:00:20,10.4343,18.413,0.000
2024/08/08 18:00:25,10.4304,18.413,0.000
2024/08/08 18:00:30,10.4343,18.407,0.000
2024/08/08 18:00:35,10.4304,18.430,0.000
2024/08/08 18:00:40,10.4304,18.430,0.000
2024/08/08 18:00:45,10.4343,18.437,0.000
2024/08/08 18:00:50,10.4304,18.437,0.000
2024/08/08 18:00:55,10.4343,18.437,0.000
2024/08/08 18:01:00,10.4304,18.437,0.000
2024/08/08 18:01:05,10.4362,18.460,0.000
2024/08/08 18:01:10,10.4362,18.443,0.000
2024/08/08 18:01:15,10.4438,18.453,0.000
2024/08/08 18:01:20,10.4362,18.477,0.000
2024/08/08 18:01:25,10.4362,18.470,0.000
2024/08/08 18:01:30,10.4362,18.477,0.000
2024/08/08 18:01:35,10.4400,18.477,0.000
2024/08/08 18:01:40,10.4304,18.483,0.000
2024/08/08 18:01:45,10.4400,18.493,0.000
2024/08/08 18:01:50,10.4362,18.500,0.000
2024/08/08 18:01:55,10.4400,18.507,0.000
2024/08/08 18:02:00,10.4400,18.517,0.000
2024/08/08 18:02:05,10.4362,18.507,0.000
2024/08/08 18:02:10,10.4304,18.523,0.000
2024/08/08 18:02:15,10.4400,18.530,0.000
2024/08/08 18:02:20,10.4304,18.523,0.000
2024/08/08 18:02:25,10.4438,18.540,0.000
2024/08/08 18:02:30,10.4362,18.547,0.000
2024/08/08 18:02:35,10.4304,18.563,0.000
2024/08/08 18:02:40,10.4438,18.563,0.000
2024/08/08 18:02:45,10.4400,18.563,0.000
2024/08/08 18:02:50,10.4362,18.577,0.000
2024/08/08 18:02:55,10.4400,18.570,0.000
2024/08/08 18:03:00,10.4304,18.587,0.000
2024/08/08 18:03:05,10.4228,18.610,0.000
2024/08/08 18:03:10,10.4362,18.610,0.000
2024/08/08 18:03:15,10.4304,18.617,0.000
2024/08/08 18:03:20,10.4343,18.623,0.000
2024/08/08 18:03:25,10.4343,18.623,0.000
2024/08/08 18:03:30,10.4343,18.640,0.000
2024/08/08 18:03:35,10.4343,18.640,0.000
2024/08/08 18:03:40,10.4304,18.657,0.000
2024/08/08 18:03:45,10.4400,18.657,0.000
2024/08/08 18:03:50,10.4343,18.663,0.000
2024/08/08 18:03:55,10.4343,18.670,0.000
2024/08/08 18:04:00,10.4400,18.670,0.000
2024/08/08 18:04:05,10.4400,18.680,0.000
2024/08/08 18:04:10,10.4343,18.680,0.000
2024/08/08 18:04:15,10.4304,18.687,0.000
2024/08/08 18:04:20,10.4343,18.703,0.000
2024/08/08 18:04:25,10.4343,18.703,0.000
2024/08/08 18:04:30,10.4304,18.703,0.000
2024/08/08 18:04:35,10.4304,18.687,0.000
2024/08/08 18:04:40,10.4304,18.710,0.000
2024/08/08 18:04:45,10.4208,18.720,0.000
2024/08/08 18:04:50,10.4400,18.720,0.000
2024/08/08 18:04:55,10.4343,18.720,0.000
2024/08/08 18:05:00,10.4343,18.733,0.000
2024/08/08 18:05:05,10.4343,18.733,0.000
2024/08/08 18:05:10,10.4400,18.743,0.000
2024/08/08 18:05:15,10.4400,18.733,0.000
2024/08/08 18:05:20,10.4343,18.727,0.000
2024/08/08 18:05:25,10.4400,18.743,0.000
2024/08/08 18:05:30,10.4400,18.743,0.000
2024/08/08 18:05:35,10.4362,18.757,0.000
2024/08/08 18:05:40,10.4400,18.750,0.000
2024/08/08 18:05:45,10.4362,18.750,0.000
2024/08/08 18:05:50,10.4362,18.750,0.000
2024/08/08 18:05:55,10.4362,18.757,0.000
2024/08/08 18:06:00,10.4362,18.773,0.000
2024/08/08 18:06:05,10.4438,18.773,0.000
2024/08/08 18:06:10,10.4438,18.773,0.000
2024/08/08 18:06:15,10.4400,18.773,0.000
2024/08/08 18:06:20,10.4362,18.773,0.000
2024/08/08 18:06:25,10.4362,18.780,0.000
2024/08/08 18:06:30,10.4362,18.773,0.000
